from,七台河,万宁,三亚,三明,三沙,三门峡,上海,上饶,东方,东莞,东营,中卫,中山,临夏,临汾,临沂,临沧,临高县,丹东,丽水,丽江,乌兰察布,乌海,乌鲁木齐,乐东,乐山,九江,云南个旧市,云浮,五家渠,五指山,亳州,仙桃,伊春,伊犁,佛山,佳木斯,保亭,保定,保山,信阳,儋州,克州,克拉玛依,六安,六盘水,兰州,兴安盟,内江,凉山,包头,北京,北屯,北海,十堰,南京,南充,南宁,南平,南昌,南通,南阳,博州,厦门,双河,双鸭山,可克达拉,台州,台湾,合肥,吉安,吉林,吐鲁番,吕梁,吴忠,周口,呼伦贝尔,呼和浩特,和田,咸宁,咸阳,哈密,哈尔滨,唐山,商丘,商洛,喀什,嘉兴,嘉峪关,四平,固原,图木舒克,坝州,塔城,大兴安岭,大同,大庆,大理,大连,天水,天津,天门,太原,威海,娄底,孝感,宁德,宁波,安庆,安康,安阳,安顺,定安县,定西,宜宾,宜昌,宜春,宝鸡,宣城,宿州,宿迁,屯昌县,山南,岳阳,崇左,巴中,巴州,巴彦淖尔,常州,常德,平凉,平顶山,广元,广安,广州,庆阳,廊坊,延安,延边,开封,张家口,张家界,张掖,徐州,德宏,德州,德阳,忻州,怀化,怒江,恩施州,惠州,成都,扬州,承德,抚州,抚顺,拉萨,揭阳,攀枝花,文山,文昌,新乡,新余,新疆于田县,新疆和田县,新疆墨玉县,无锡,日喀则,日照,昆明,昌吉,昌江,昌都,昭通,晋中,晋城,普洱,景德镇,曲靖,朔州,朝阳,本溪,来宾,杭州,松原,林芝,果洛,枣庄,柳州,株洲,桂林,梅州,梧州,楚雄,榆林,武威,武汉,毕节,永州,汉中,汕头,汕尾,江门,池州,沈阳,沧州,河池,河源,泉州,泰安,泰州,泸州,洛阳,济南,济宁,济源,海东,海北,海南州,海口,海西州,淄博,淮北,淮南,淮安,深圳,清远,温州,渭南,湖州,湘潭,湘西,湛江,滁州,滨州,漯河,漳州,潍坊,潜江,潮州,澄迈县,澳门,濮阳,烟台,焦作,牡丹江,玉林,玉树州,玉溪,珠海,琼中,琼海,甘南,甘孜,白城,白山,白沙,白银,百色,益阳,盐城,盘锦,眉山,石嘴山,石家庄,石河子,神农架,福州,秦皇岛,红河,绍兴,绥化,绵阳,聊城,肇庆,自贡,舟山,芜湖,苏州,茂名,荆州,荆门,莆田,莱芜,菏泽,萍乡,营口,葫芦岛,蚌埠,衡水,衡阳,衢州,襄阳,西双版纳,西宁,西安,许昌,贵港,贵阳,贺州,资阳,赣州,赤峰,辽源,辽阳,达州,运城,连云港,迪庆,通化,通辽,遂宁,遵义,邢台,那曲,邯郸,邵阳,郑州,郴州,鄂尔多斯,鄂州,酒泉,重庆,金华,金昌,钦州,铁岭,铜仁,铜川,铜陵,银川,锡盟,锦州,镇江,长春,长沙,长治,阜新,阜阳,防城港,阳江,阳泉,阿克苏,阿勒泰,阿拉善盟,阿拉尔,阿里,陇南,陵水,随州,雅安,青岛,鞍山,韶关,香港,马鞍山,驻马店,鸡西,鹤壁,鹤岗,鹰潭,黄冈,黄南州,黄山,黄石,黑河,黔东南,黔南,黔西南,齐齐哈尔,龙岩
安顺,0,0,0,0,0,0,0,0,0,9416,0,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,0,0,0,0,0,0,0,0,0,2542687,0,0,0,0,0,0,0,0,0,1094463,0,0,0,0,0,0,0,60490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,0,0,0,0,0,5926,0,0,0,18047,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,0,12800,0,0,148449,0,0,4610,0,0,0,0,0,0,0,0,0,0,228320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27089,0,0,180326,0,0,0,0,0,0,0,0,0,0,0,0,0,3116119,0,404,0,0,0,0,0,0,0,0,0,0,8037,2121745,0,0,0,0,0,0,0,0,0,0,145375,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,59909,0,3701765,0,30159,35220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191470,0,0,757610,0,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,120511,0,0,0,0,0,0,11314203,0,0,0,0,0,0,0,0,0,0,0,0,0,227623,0,110,0,73868,9478,0,0,0,0,23546,6758510,582,0,0,32545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344597,1952999,2245891,0,0
定安县,0,95231,200991,0,2,0,0,769,2986,0,0,0,0,0,0,0,0,1206,0,170,2148,0,0,0,1475,0,1011,0,0,113,878,0,0,0,0,0,0,998,0,334,634,19748,0,0,428,506,399,0,189,169,0,2204,0,0,3003,0,1502,0,264,20824,0,2070,0,2983,0,0,0,2828,2767,213,0,0,0,0,0,0,496,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,108,0,0,0,0,929,0,0,0,604,0,0,0,1742,197,0,3678,0,0,0,0,0,0,3861,511,0,0,0,0,237135,0,166,0,3139,0,0,0,128,0,0,0,2348,0,0,0,0,0,0,0,0,0,0,570,0,1228,0,0,0,0,0,57480,0,0,0,0,0,0,0,0,114535,0,0,0,0,0,0,0,0,1216,0,2255,0,0,0,0,441,0,0,0,0,0,0,2739,0,0,0,0,0,0,0,0,0,207,0,0,75890,0,0,0,0,0,0,0,436,0,0,0,922,0,0,0,0,256,0,0,0,0,0,2317507,0,0,0,0,0,0,0,8816,0,0,453,0,5590,0,0,0,0,0,0,0,204962,0,0,0,0,0,0,0,0,395,3777,429408,0,0,0,0,869,0,0,0,0,0,1103,0,163,0,0,4602,0,0,0,0,12349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,1516,0,0,0,0,0,248,0,257,0,0,0,0,1732,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,57772,6346,0,0,0,0,0,0,0,0,0,0,520,9269,0,0,0,0,0,0,0,0,0,0,0,0,19793,661,158,0,0,0,0,0,551,0,0,0,0,3140,0,910,159,0,0,0,0,0,0
定西,0,0,0,0,0,1127,0,0,0,0,0,0,0,1873977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,0,0,0,0,0,7493656,0,0,0,0,566356,0,0,0,68987,0,1941,0,2309,0,0,0,0,0,0,0,0,0,28018,0,0,0,0,0,0,0,0,0,0,3635,1528206,0,0,0,0,0,0,168972,0,0,0,0,0,0,0,0,0,0,2200930,34727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131463,19937,0,0,0,1662,0,0,0,0,0,2876,0,76716,0,0,0,0,11673,0,0,0,0,0,0,415977,116285,0,0,0,0,0,0,0,0,1659,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,2087,0,0,53950,12806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3713,0,123010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33918,0,0,0,0,587443,0,0,0,0,940548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198479,1059531,0,0,0,0,0,0,0,0,0,0,0,3479,0,0,0,0,0,0,1935,0,0,0,0,0,0,1856111,6152,0,30323,0,0,0,0,0,0,0,0,0,0,7467,0,0,0,0,0,0,0,0,0,0,0,597532,0,0,0,19764,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0
宜宾,0,1985,277797,0,75,0,0,0,263,59930,0,0,133567,0,0,20610,0,0,0,0,0,0,0,0,2757,1185779,0,0,0,0,141,0,1726,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,766594,13655,2703,0,0,0,0,364795,15517,0,0,0,0,0,0,1193168,0,0,0,0,0,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15821,0,0,0,0,0,0,0,0,0,0,0,0,139595,0,0,0,0,0,120,78612,0,0,0,0,0,2265,0,0,0,0,0,199736,0,0,0,0,0,0,0,0,0,0,0,8338,0,0,0,165969,0,7580158,11916,0,0,0,84713,0,0,0,1107,0,0,0,0,0,0,2756,0,65186,0,0,0,4237136,0,0,0,0,0,0,0,0,0,3334,0,259,0,0,0,0,0,0,0,0,0,0,88017,0,0,0,0,0,0,0,0,0,52997,0,90653,0,0,3296204,0,233746,0,0,0,0,0,0,576,0,0,0,0,449111,0,0,0,5650,0,0,0,0,0,0,0,0,1759,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,3371,0,0,195,0,2724,0,0,0,94461,0,36206,0,0,306648,0,0,0,0,42133,0,0,2500675,0,0,0,0,0,2290,3041,629,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,50836,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,0,0,0,0,0,0,0,2860930,254507,0,0,0,14482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,3041,1844,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7289,0,0,0
宜昌,0,12295,464299,6079,167,0,2462317,0,4630,3828,0,1602,0,0,0,0,650,2526,0,33480,0,0,0,0,6065,0,9846,0,0,0,4904,0,261950,0,0,0,0,4694,0,0,0,1663,0,0,15153,0,0,0,4276,0,0,3552331,0,0,4062,55299,22243,0,0,0,0,0,0,0,0,0,0,45023,837,68637,0,0,0,0,2133,0,0,0,0,0,0,0,0,0,0,0,0,66306,0,0,0,0,0,0,0,0,0,0,13270,0,0,63003,0,0,0,194312,0,65874,20125,0,0,0,3084,0,178763,0,0,0,27648,0,7793,4528,0,0,0,5609,0,0,0,15737,0,0,0,0,304842,0,0,0,0,0,0,2521,1869,0,546,0,0,0,0,1587,3041798,0,1702731,0,0,0,0,0,0,0,0,5934,0,0,0,0,0,2995,0,0,30026,0,4397,1602,4380,0,0,0,10237,0,0,0,0,0,125929,0,0,0,0,0,2311,0,0,0,0,0,0,8747068,0,0,0,0,0,0,19235,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,36026,601,0,0,0,0,1383229,0,88203,0,16951,0,0,0,0,0,0,0,0,416577,0,4396,0,0,0,0,0,0,0,0,0,10947,4622,0,809,0,0,1770,0,0,0,0,0,0,0,0,0,626961,0,0,0,0,0,0,0,0,9564,0,0,262419,0,3259536,1538548,0,0,0,0,2530,0,0,0,0,45191,1467043,978,0,0,0,0,0,0,2613,0,0,0,0,80773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426902,0,3880694,0,0,0,0,0,0,19302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14821,0,0,0,0,0,0,2786,0,0,0,0,0,131020,338,25295,23351,0,0,0,0,0,0
宜春,0,989,0,3027,0,0,1899316,195176,4275,165157,0,0,0,0,0,0,0,183,0,27896,0,0,0,0,389,0,555420,0,0,0,774,0,0,0,0,0,0,145,0,0,0,0,0,0,0,14875,0,0,0,0,0,2158869,0,0,0,0,0,4192,0,10084321,0,0,0,0,0,0,0,174229,0,0,1871393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214608,0,0,0,206282,307,0,0,0,0,0,0,0,0,652,0,0,21240,0,0,0,0,0,0,0,0,0,1086836,0,0,0,0,0,0,0,0,0,0,0,0,0,181818,0,0,0,0,0,6825,173431,0,0,0,0,45680,0,0,2151749,0,0,0,3612,0,0,922081,0,599,0,0,0,0,0,23788,3723,0,0,0,0,347810,0,0,849,0,0,0,0,0,0,0,10546,0,0,293073,0,0,0,0,0,0,0,0,0,119755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446361,0,375611,0,0,0,47107,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,217,1479,3010,582,0,0,84,0,38945,0,0,0,0,0,0,0,0,0,0,2181,9220,0,0,0,0,0,0,0,26129,0,0,0,0,0,0,1568799,0,0,0,0,0,149700,0,0,0,0,0,0,461267,0,0,1432469,0,0,0,0,0,0,1254,0,0,0,143821,0,0,0,0,0,0,0,0,0,17372,633129,0,0,0,141172,0,0,0,0,0,0,0,992381,0,0,0,0,0,0,0,0,0,0,747,0,1168,0,0,0,0,0,0,0,0,0,0,0,80372,0,1429,0,0,0,291732,242575,90526,0,0
宝鸡,0,0,0,0,6,30834,2413448,0,0,22761,0,0,0,3591,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,5004,0,0,0,0,0,0,1163106,0,0,0,0,2491969,0,0,0,47966,0,5096,0,0,0,0,0,2221,0,0,0,0,0,6356,0,0,0,0,0,0,0,0,0,0,4683930,844281,0,0,17352,148162,0,0,576501,0,1078,59,0,0,81,0,0,0,13343,816474,24210,0,0,0,0,0,0,5828,0,0,0,0,0,0,0,0,0,0,0,13752,0,0,0,0,0,0,0,0,0,0,399456,0,0,0,578410,0,0,54964,0,0,0,0,334307,195573,6191,0,0,0,0,80,0,0,776940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,111567,0,3968,255,0,0,0,0,0,0,0,0,0,0,0,0,15026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,6283,4862,0,646943,0,0,0,0,1850934,0,3361,522431,0,0,0,0,0,8113,0,0,0,0,0,0,0,0,0,0,0,0,236344,0,5871,0,0,720,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,204170,0,0,0,0,0,0,0,0,0,0,949705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491093,11944101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,0,0,60966,0,0,0,2895249,0,0,55497,0,0,0,42663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53739,0,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宣城,0,0,0,0,0,0,2298060,0,0,3019,0,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24367,0,0,0,31387,0,0,0,0,0,0,775220,0,0,0,1939169,0,0,0,0,0,27348,0,0,0,0,0,0,0,2992504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94035,116419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829340,0,0,0,2452,0,0,0,0,0,0,0,6237,0,0,0,0,0,0,0,0,0,20738,0,247857,0,0,0,0,0,0,0,0,631,0,0,0,0,0,134996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661619,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,32163,4015,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,129156,0,0,0,8064,0,69584,0,0,0,1578782,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,9665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10477,0,0,0,0,2875109,416791,0,0,0,0,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156843,3188,0,0,0,0,0,75863,0,0,0,0,0,0,0,0,120269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193050,0,0,0,0,0,6426,0,1085912,0,0,0,0,0,0,0
宿州,0,0,0,0,0,0,3771393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59577,0,0,0,0,0,0,0,0,0,0,0,0,3937,0,82820,0,0,0,0,2010172,0,0,0,2448302,0,9295,0,0,44963,0,0,0,0,0,0,0,0,4686314,0,2512,0,0,0,0,0,0,0,0,0,0,0,0,1897373,0,0,0,0,0,0,146,9192,0,0,0,0,0,0,29583,0,0,0,0,0,0,0,373951,7914,0,0,0,0,7302,0,0,0,0,0,0,148747,0,0,0,0,0,0,0,26681,0,0,0,0,0,10133,0,0,0,0,0,0,0,0,6767775,0,0,0,0,0,0,0,0,2902,0,0,0,324645,0,0,0,0,0,0,0,0,0,0,294831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884912,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23566,318,0,0,0,6036286,66632,16212,50116,0,0,0,0,0,0,0,414994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,38056,3930570,0,0,0,0,0,9944,0,0,0,2789001,0,0,0,0,0,0,82721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,0,0,0,3314,15445,0,0,0,6653,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,4020,0,0,0,0,0,0,1190,18731,0,0,0,0,0,0,0
宿迁,0,0,0,0,0,0,2833456,0,0,0,0,0,0,0,0,161414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,0,0,0,0,117780,0,0,0,5294817,0,0,0,0,211096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66462,0,27030,0,0,0,0,0,0,539,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5718,0,0,0,0,252019,0,0,0,0,0,0,0,0,1342599,0,0,0,0,0,103376,0,0,0,0,4874,0,0,0,5625114,0,0,0,0,0,0,0,0,159094,1163206,0,0,0,0,0,0,0,0,0,0,0,0,0,1980403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,0,0,0,0,0,0,0,140228,3160,0,0,0,0,0,0,0,0,0,0,0,0,4382625,193115,0,0,0,0,0,0,0,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,0,0,0,0,0,0,0,175174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7179,0,0,4174563,0,0,0,0,0,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,2117167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30330,0,0,0,0,0,0,0,0,0,0,19951,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2254,0,0,6834,3589,0,0,0
屯昌县,0,3337,92910,0,6,0,4470,1201,0,0,0,0,0,0,0,0,92,0,0,0,2038,0,0,149,0,888,2702,0,0,0,1863,0,541,0,0,0,0,314,0,0,2020,28563,0,0,109,0,0,0,203,299,0,511,0,0,1801,0,1193,0,110,20715,0,105,0,2083,0,0,0,0,1013,0,294,0,0,0,0,0,0,0,0,286,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,992,364,0,2848,1448,0,0,234179,0,0,6340,976,0,0,0,0,0,0,475,0,765,0,0,0,152,0,0,326,616,97,0,0,0,0,0,0,128,0,0,126,0,365,0,143,162,295,0,28892,0,0,477,0,0,0,0,0,16389,0,0,0,0,0,0,0,0,1818,0,548,0,196,0,0,0,219,0,0,0,0,0,99,0,0,0,0,0,427,0,0,0,0,0,0,51309,396,135,0,0,0,0,512,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,1251710,0,0,0,0,0,505,0,10680,0,0,456,0,7548,0,0,0,0,0,263,0,179215,0,0,0,0,0,0,0,0,0,296280,102969,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,6165,0,0,0,0,10863,0,0,103,0,0,0,172,95,722,719,0,0,0,0,0,0,0,0,619,2619,0,0,0,0,0,1069,0,148,79,0,0,0,3474,0,0,0,0,0,910,0,0,0,0,0,0,0,0,434,0,54377,4209,0,0,0,0,0,0,0,0,0,0,1249,17502,0,0,0,0,0,0,0,0,0,0,0,0,212,955,233,0,0,0,0,0,0,0,0,89,141,1960,0,172,337,0,0,0,0,0,0
山南,0,0,0,0,0,0,6623,0,0,0,0,0,0,29275,0,0,0,0,0,0,0,0,0,0,0,18897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152158,0,29105,2623,0,40384,0,0,0,0,392597,0,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,623,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,2673,0,0,0,0,0,0,0,0,0,0,0,870,0,0,135283,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,13196,78708,0,0,0,0,0,0,0,0,0,0,0,0,135103,0,0,0,0,0,4295721,0,0,0,0,1186291,0,0,432,0,0,0,0,0,0,0,146185,0,691564,0,0,46920,1486,0,0,0,0,5698,0,0,0,0,0,0,105809,0,0,0,0,0,0,0,0,0,828,0,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,52174,0,0,0,0,40447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,10653,0,0,0,0,869,0,0,0,0,87364,0,0,0,0,0,0,0,0,0,617814,0,0,24437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42320,0,0,0,8712,0,31170,0,0,0,0,0,0,0,411,0,0,346252,4009,0,3111,0,0,498,0,0,0,0,1693716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231595,0,0,0,2909,0,0,0,0,0,0,0,0,552,0,0,181,0,0,0,0,0,0,0,0
岳阳,0,0,6471,0,59,0,145260,0,767,2172947,0,0,55498,919,0,0,0,251,0,0,0,0,859,0,187,0,0,0,0,0,516,0,0,0,0,872401,0,221,165209,2099,0,860,0,0,0,0,0,0,0,0,0,5886313,0,0,0,0,0,35440,0,0,0,82307,0,0,0,0,0,0,0,0,0,0,0,0,0,4455,0,6361,0,1174649,0,0,0,0,0,0,0,0,0,0,0,61,0,0,129,0,0,0,0,0,110731,0,0,0,21441,0,0,0,0,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,0,0,2074,0,70853,0,0,0,0,5209438,0,0,0,0,0,0,8208,0,0,0,0,0,0,0,3836,0,4089,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164268,0,134,382,0,0,0,2234,0,0,0,0,0,0,0,0,0,723,0,0,392653,8669,0,0,0,0,0,1822930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,290,3772,0,0,0,0,0,0,3764245,245256,0,0,0,201503,2792,0,0,0,0,0,0,0,0,2645,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,322,0,0,1936659,5884,0,0,0,17248,0,308,0,4186,0,0,0,0,0,0,0,0,0,0,0,1689481,0,0,0,0,0,785,7394,0,0,485799,0,17385,23776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,24806,276369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13525376,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,201232,0,0,226699,0,0,0,0,0,1523,0,0,0,0,0,0,0,0
崇左,0,0,0,0,6,0,0,0,0,613281,0,0,14982,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,109852,0,0,0,0,0,0,486805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173109,0,895,0,11648414,0,2596,0,0,0,45555,0,0,0,0,0,88169,0,0,0,0,0,1470,0,0,0,0,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70641,0,0,0,1040508,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12130,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,4189,5692,0,112,963,0,142460,1821,237399,0,185818,0,0,0,76777,0,12525,0,0,0,16984,0,0,0,44150,1385,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994558,0,76011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580380,0,0,0,0,0,0,0,0,0,0,0,1202932,0,0,0,0,0,0,0,154,155194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19339,0,0,0,0,34004,0,95132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137133,0,0,0,0,2656,35379,0,411539,0,0,370,0,0,0,0,0,0,0,0,0,0,715228,3052,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0
巴中,0,0,0,0,10,5302,1905733,0,882,8702,0,0,0,0,0,0,0,771,0,0,0,0,0,0,1368,0,0,0,0,0,743,0,0,0,0,0,0,2056,0,0,0,480,0,0,0,0,0,0,0,1486,0,1101224,0,0,2321,0,1735701,0,0,0,0,2242,0,109961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,704588,0,22713,0,0,843,0,0,65406,0,0,0,0,0,283,1129,0,0,0,0,0,0,0,0,0,1212673,3139,50161,0,0,0,0,0,0,0,0,0,979,0,76950,0,0,0,6281,0,6529425,0,2098,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,15018,0,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,5180,12565,0,0,0,0,0,0,0,18231,0,0,1781,0,0,0,0,0,0,0,440551,0,0,0,0,0,409330,0,3988,5147,0,0,0,0,0,0,0,0,0,0,0,382,0,0,110743,0,0,0,0,0,0,954,0,0,361,0,0,1643,0,0,0,0,0,5464,0,0,0,0,59217,1781,0,0,0,352501,0,0,0,0,0,23575,0,0,11515,0,0,0,0,0,0,0,0,0,0,40182,896,0,49949,0,0,0,0,0,0,0,0,0,2377173,0,0,0,0,0,0,0,0,626,0,1485,0,0,0,0,0,1419106,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16443,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
